timestamp,person_count,screenshot,alerts
2026-03-06 13:01:23,6,logs\20260306_130123_474.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 22 at (180,356);Restricted area breach: track 15 at (337,320);Restricted area breach: track 11 at (305,170);Restricted area breach: track 8 at (340,160);Loitering: track 8 present 75s;Loitering: track 11 present 69s;Loitering: track 15 present 62s"
2026-03-06 13:01:23,7,logs\20260306_130123_685.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 22 at (194,337);Restricted area breach: track 15 at (336,320);Restricted area breach: track 11 at (306,171);Restricted area breach: track 8 at (339,162);Restricted area breach: track 8 at (371,157);Restricted area breach: track 11 at (334,166);Loitering: track 11 present 69s;Loitering: track 15 present 63s"
2026-03-06 13:01:23,5,logs\20260306_130123_874.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 22 at (194,328);Restricted area breach: track 15 at (343,319);Restricted area breach: track 11 at (307,170);Restricted area breach: track 11 at (337,165);Loitering: track 15 present 63s"
2026-03-06 13:01:24,6,logs\20260306_130124_052.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 22 at (182,315);Restricted area breach: track 15 at (348,319);Restricted area breach: track 11 at (338,165);Restricted area breach: track 11 at (307,174);Restricted area breach: track 11 at (306,169);Loitering: track 11 present 70s;Loitering: track 15 present 63s"
2026-03-06 13:01:24,6,logs\20260306_130124_243.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 22 at (174,304);Restricted area breach: track 15 at (347,319);Restricted area breach: track 11 at (337,165);Restricted area breach: track 11 at (307,169);Restricted area breach: track 8 at (366,159);Loitering: track 11 present 70s;Loitering: track 15 present 63s"
2026-03-06 13:01:24,7,logs\20260306_130124_447.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 22 at (181,291);Restricted area breach: track 15 at (340,320);Restricted area breach: track 11 at (306,169);Restricted area breach: track 8 at (339,163);Restricted area breach: track 8 at (366,158);Restricted area breach: track 11 at (336,165);Loitering: track 11 present 70s;Loitering: track 15 present 63s"
2026-03-06 13:01:24,5,logs\20260306_130124_669.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 22 at (215,278);Restricted area breach: track 15 at (337,320);Restricted area breach: track 11 at (339,160);Restricted area breach: track 8 at (369,157);Loitering: track 15 present 64s"
2026-03-06 13:01:24,3,logs\20260306_130124_869.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (337,317);Restricted area breach: track 11 at (327,127);Loitering: track 15 present 64s"
2026-03-06 13:01:25,4,logs\20260306_130125_131.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (338,320);Loitering: track 15 present 64s"
2026-03-06 13:01:25,4,logs\20260306_130125_405.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (344,321);Restricted area breach: track 28 at (480,168);Restricted area breach: track 8 at (370,158);Loitering: track 15 present 64s"
2026-03-06 13:01:25,4,logs\20260306_130125_605.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (334,319);Restricted area breach: track 11 at (306,168);Loitering: track 11 present 71s;Loitering: track 15 present 65s"
2026-03-06 13:01:25,3,logs\20260306_130125_786.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (335,319);Restricted area breach: track 11 at (305,169);Loitering: track 11 present 72s;Loitering: track 15 present 65s"
2026-03-06 13:01:25,2,logs\20260306_130125_956.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (337,318);Loitering: track 11 present 72s;Loitering: track 15 present 65s"
2026-03-06 13:01:26,4,logs\20260306_130126_122.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (337,317);Restricted area breach: track 29 at (228,352);Restricted area breach: track 11 at (306,168);Loitering: track 11 present 72s;Loitering: track 15 present 65s"
2026-03-06 13:01:26,3,logs\20260306_130126_291.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (334,317);Restricted area breach: track 11 at (305,169);Loitering: track 11 present 72s;Loitering: track 15 present 65s"
2026-03-06 13:01:26,4,logs\20260306_130126_466.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (333,319);Restricted area breach: track 11 at (305,169);Restricted area breach: track 11 at (335,165);Loitering: track 11 present 72s;Loitering: track 15 present 66s"
2026-03-06 13:01:26,4,logs\20260306_130126_635.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (337,318);Restricted area breach: track 11 at (305,171);Restricted area breach: track 11 at (334,166);Loitering: track 11 present 72s;Loitering: track 15 present 66s"
2026-03-06 13:01:26,4,logs\20260306_130126_792.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (356,318);Restricted area breach: track 11 at (305,170);Restricted area breach: track 11 at (335,165);Loitering: track 11 present 73s;Loitering: track 15 present 66s"
2026-03-06 13:01:26,4,logs\20260306_130126_955.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (384,319);Restricted area breach: track 11 at (305,170);Restricted area breach: track 11 at (334,166);Loitering: track 11 present 73s;Loitering: track 15 present 66s"
2026-03-06 13:01:27,4,logs\20260306_130127_128.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (377,320);Restricted area breach: track 11 at (335,165);Restricted area breach: track 11 at (306,171);Loitering: track 11 present 73s;Loitering: track 15 present 66s"
2026-03-06 13:01:27,4,logs\20260306_130127_323.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (394,319);Restricted area breach: track 11 at (306,171);Restricted area breach: track 8 at (338,163);Loitering: track 8 present 79s;Loitering: track 11 present 73s"
2026-03-06 13:01:27,4,logs\20260306_130127_496.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (395,319);Restricted area breach: track 11 at (305,170);Restricted area breach: track 8 at (345,161);Loitering: track 8 present 79s;Loitering: track 11 present 73s"
2026-03-06 13:01:27,5,logs\20260306_130127_723.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (393,317);Restricted area breach: track 11 at (305,170);Restricted area breach: track 8 at (345,162);Restricted area breach: track 8 at (342,164);Loitering: track 8 present 79s;Loitering: track 11 present 73s"
2026-03-06 13:01:27,3,logs\20260306_130127_968.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (357,316);Restricted area breach: track 11 at (305,169);Loitering: track 8 present 80s;Loitering: track 11 present 74s;Loitering: track 15 present 67s"
2026-03-06 13:01:28,4,logs\20260306_130128_188.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (337,318);Restricted area breach: track 11 at (305,168);Loitering: track 8 present 80s;Loitering: track 11 present 74s;Loitering: track 15 present 67s"
2026-03-06 13:01:28,4,logs\20260306_130128_386.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (338,316);Restricted area breach: track 11 at (305,169);Loitering: track 8 present 80s;Loitering: track 11 present 74s;Loitering: track 15 present 67s"
2026-03-06 13:01:28,3,logs\20260306_130128_570.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (334,316);Restricted area breach: track 11 at (306,168);Loitering: track 8 present 80s;Loitering: track 11 present 74s;Loitering: track 15 present 68s"
2026-03-06 13:01:28,3,logs\20260306_130128_734.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (341,316);Restricted area breach: track 11 at (306,169);Loitering: track 8 present 80s;Loitering: track 11 present 75s;Loitering: track 15 present 68s"
2026-03-06 13:01:28,3,logs\20260306_130128_915.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (341,317);Restricted area breach: track 11 at (306,170);Loitering: track 8 present 81s;Loitering: track 11 present 75s;Loitering: track 15 present 68s"
2026-03-06 13:01:29,4,logs\20260306_130129_113.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (339,316);Restricted area breach: track 11 at (306,170);Restricted area breach: track 8 at (341,163);Loitering: track 8 present 81s;Loitering: track 11 present 75s;Loitering: track 15 present 68s"
2026-03-06 13:01:29,3,logs\20260306_130129_292.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (339,316);Restricted area breach: track 11 at (306,170);Loitering: track 8 present 81s;Loitering: track 11 present 75s;Loitering: track 15 present 68s"
2026-03-06 13:01:29,3,logs\20260306_130129_521.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (340,317);Restricted area breach: track 11 at (306,171);Loitering: track 8 present 81s;Loitering: track 11 present 75s;Loitering: track 15 present 69s"
2026-03-06 13:01:29,5,logs\20260306_130129_706.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (341,317);Restricted area breach: track 11 at (306,171);Restricted area breach: track 8 at (348,161);Loitering: track 8 present 81s;Loitering: track 11 present 75s;Loitering: track 15 present 69s"
2026-03-06 13:01:29,4,logs\20260306_130129_886.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (388,316);Restricted area breach: track 11 at (307,171);Loitering: track 8 present 82s;Loitering: track 11 present 76s"
2026-03-06 13:01:30,6,logs\20260306_130130_062.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (346,317);Restricted area breach: track 11 at (306,170);Restricted area breach: track 8 at (370,155);Restricted area breach: track 8 at (342,163);Loitering: track 8 present 82s;Loitering: track 11 present 76s;Loitering: track 15 present 69s"
2026-03-06 13:01:30,5,logs\20260306_130130_235.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (341,320);Restricted area breach: track 11 at (305,172);Restricted area breach: track 8 at (370,158);Loitering: track 11 present 76s;Loitering: track 15 present 69s"
2026-03-06 13:01:30,6,logs\20260306_130130_402.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (339,319);Restricted area breach: track 11 at (306,171);Restricted area breach: track 8 at (348,160);Restricted area breach: track 8 at (371,159);Loitering: track 11 present 76s;Loitering: track 15 present 69s"
2026-03-06 13:01:30,7,logs\20260306_130130_579.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (338,320);Restricted area breach: track 11 at (306,171);Restricted area breach: track 8 at (349,161);Restricted area breach: track 8 at (341,163);Restricted area breach: track 8 at (345,162);Loitering: track 8 present 82s;Loitering: track 11 present 76s;Loitering: track 15 present 70s"
2026-03-06 13:01:30,6,logs\20260306_130130_748.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (341,319);Restricted area breach: track 11 at (306,171);Restricted area breach: track 8 at (371,157);Restricted area breach: track 8 at (348,161);Loitering: track 8 present 82s;Loitering: track 11 present 77s;Loitering: track 15 present 70s"
2026-03-06 13:01:30,5,logs\20260306_130130_916.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (342,319);Restricted area breach: track 11 at (306,170);Restricted area breach: track 8 at (370,156);Loitering: track 11 present 77s;Loitering: track 15 present 70s"
2026-03-06 13:01:31,4,logs\20260306_130131_601.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (344,320);Restricted area breach: track 11 at (306,170);Loitering: track 11 present 77s;Loitering: track 15 present 70s"
2026-03-06 13:01:31,5,logs\20260306_130131_850.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (339,320);Restricted area breach: track 11 at (307,167);Restricted area breach: track 8 at (370,158);Restricted area breach: track 8 at (349,160);Loitering: track 8 present 84s;Loitering: track 11 present 78s;Loitering: track 15 present 71s"
2026-03-06 13:01:32,4,logs\20260306_130132_038.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (343,318);Restricted area breach: track 11 at (306,169);Restricted area breach: track 8 at (368,157);Loitering: track 11 present 78s;Loitering: track 15 present 71s"
2026-03-06 13:01:32,3,logs\20260306_130132_233.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (342,318);Restricted area breach: track 11 at (306,171);Loitering: track 11 present 78s;Loitering: track 15 present 71s"
2026-03-06 13:01:32,3,logs\20260306_130132_396.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (345,317);Restricted area breach: track 11 at (306,169);Loitering: track 11 present 78s;Loitering: track 15 present 71s"
2026-03-06 13:01:32,3,logs\20260306_130132_614.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (344,316);Restricted area breach: track 11 at (306,171);Loitering: track 11 present 78s;Loitering: track 15 present 72s"
2026-03-06 13:01:32,3,logs\20260306_130132_809.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (341,316);Restricted area breach: track 11 at (306,169);Loitering: track 11 present 79s;Loitering: track 15 present 72s"
2026-03-06 13:01:32,3,logs\20260306_130132_974.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (340,315);Restricted area breach: track 11 at (306,168);Loitering: track 11 present 79s;Loitering: track 15 present 72s"
2026-03-06 13:01:33,3,logs\20260306_130133_137.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (346,316);Restricted area breach: track 11 at (306,168);Loitering: track 11 present 79s;Loitering: track 15 present 72s"
2026-03-06 13:01:33,3,logs\20260306_130133_328.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (344,317);Restricted area breach: track 11 at (306,168);Loitering: track 11 present 79s;Loitering: track 15 present 72s"
2026-03-06 13:01:33,3,logs\20260306_130133_532.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (345,316);Restricted area breach: track 11 at (305,168);Loitering: track 11 present 79s;Loitering: track 15 present 73s"
2026-03-06 13:01:33,2,logs\20260306_130133_722.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (346,314);Restricted area breach: track 11 at (305,168);Loitering: track 11 present 79s;Loitering: track 15 present 73s"
2026-03-06 13:01:33,2,logs\20260306_130133_904.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (346,315);Restricted area breach: track 11 at (306,169);Loitering: track 11 present 80s;Loitering: track 15 present 73s"
2026-03-06 13:01:34,2,logs\20260306_130134_087.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (345,315);Restricted area breach: track 11 at (305,171);Loitering: track 11 present 80s;Loitering: track 15 present 73s"
2026-03-06 13:01:34,2,logs\20260306_130134_268.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (346,315);Restricted area breach: track 11 at (305,170);Loitering: track 11 present 80s;Loitering: track 15 present 73s"
2026-03-06 13:01:34,2,logs\20260306_130134_447.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (348,315);Restricted area breach: track 11 at (306,169);Loitering: track 11 present 80s;Loitering: track 15 present 73s"
2026-03-06 13:01:34,3,logs\20260306_130134_611.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (346,318);Restricted area breach: track 8 at (340,164);Restricted area breach: track 11 at (307,168);Loitering: track 8 present 86s;Loitering: track 11 present 80s;Loitering: track 15 present 74s"
2026-03-06 13:01:34,4,logs\20260306_130134_799.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (351,318);Restricted area breach: track 8 at (340,164);Restricted area breach: track 11 at (307,180);Restricted area breach: track 8 at (344,164);Loitering: track 8 present 87s;Loitering: track 11 present 81s;Loitering: track 15 present 74s"
2026-03-06 13:01:35,4,logs\20260306_130135_059.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (368,319);Restricted area breach: track 8 at (340,165);Restricted area breach: track 11 at (308,183);Restricted area breach: track 8 at (369,158);Loitering: track 11 present 81s;Loitering: track 15 present 74s"
2026-03-06 13:01:35,4,logs\20260306_130135_313.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (368,319);Restricted area breach: track 8 at (340,166);Restricted area breach: track 11 at (308,186);Restricted area breach: track 8 at (370,159);Loitering: track 11 present 81s;Loitering: track 15 present 74s"
2026-03-06 13:01:35,3,logs\20260306_130135_539.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (352,318);Restricted area breach: track 8 at (340,165);Restricted area breach: track 11 at (307,180);Loitering: track 8 present 87s;Loitering: track 11 present 81s;Loitering: track 15 present 75s"
2026-03-06 13:01:35,3,logs\20260306_130135_758.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (347,319);Restricted area breach: track 8 at (339,166);Restricted area breach: track 11 at (306,179);Loitering: track 8 present 87s;Loitering: track 11 present 81s;Loitering: track 15 present 75s"
2026-03-06 13:01:35,3,logs\20260306_130135_918.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (351,318);Restricted area breach: track 8 at (339,166);Restricted area breach: track 11 at (307,179);Loitering: track 8 present 88s;Loitering: track 11 present 82s;Loitering: track 15 present 75s"
2026-03-06 13:01:36,3,logs\20260306_130136_088.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (349,317);Restricted area breach: track 8 at (340,165);Restricted area breach: track 11 at (307,180);Loitering: track 8 present 88s;Loitering: track 11 present 82s;Loitering: track 15 present 75s"
2026-03-06 13:01:36,3,logs\20260306_130136_362.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (351,318);Restricted area breach: track 8 at (339,166);Restricted area breach: track 11 at (306,181);Loitering: track 8 present 88s;Loitering: track 11 present 82s;Loitering: track 15 present 75s"
2026-03-06 13:01:36,3,logs\20260306_130136_556.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (351,315);Restricted area breach: track 8 at (339,166);Restricted area breach: track 11 at (307,181);Loitering: track 8 present 88s;Loitering: track 11 present 82s;Loitering: track 15 present 76s"
2026-03-06 13:01:36,3,logs\20260306_130136_737.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (350,313);Restricted area breach: track 8 at (339,165);Restricted area breach: track 11 at (308,182);Loitering: track 8 present 88s;Loitering: track 11 present 83s;Loitering: track 15 present 76s"
2026-03-06 13:01:36,4,logs\20260306_130136_912.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (346,314);Restricted area breach: track 8 at (338,165);Restricted area breach: track 11 at (308,169);Loitering: track 8 present 89s;Loitering: track 11 present 83s;Loitering: track 15 present 76s"
2026-03-06 13:01:37,3,logs\20260306_130137_082.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (345,316);Restricted area breach: track 11 at (308,170);Loitering: track 8 present 89s;Loitering: track 11 present 83s;Loitering: track 15 present 76s"
2026-03-06 13:01:37,3,logs\20260306_130137_251.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (345,316);Restricted area breach: track 11 at (307,170);Loitering: track 8 present 89s;Loitering: track 11 present 83s;Loitering: track 15 present 76s"
2026-03-06 13:01:37,3,logs\20260306_130137_440.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (347,322);Restricted area breach: track 11 at (306,172);Loitering: track 8 present 89s;Loitering: track 11 present 83s;Loitering: track 15 present 76s"
2026-03-06 13:01:37,1,logs\20260306_130137_668.jpg,"Restricted area breach: track 15 at (347,322);Loitering: track 8 present 89s;Loitering: track 11 present 83s;Loitering: track 15 present 77s"
2026-03-06 13:01:38,4,logs\20260306_130138_039.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (340,322);Restricted area breach: track 34 at (458,253);Restricted area breach: track 8 at (368,164);Loitering: track 11 present 84s;Loitering: track 15 present 77s"
2026-03-06 13:01:38,4,logs\20260306_130138_338.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (337,320);Restricted area breach: track 34 at (463,248);Restricted area breach: track 8 at (370,163);Loitering: track 11 present 84s;Loitering: track 15 present 77s"
2026-03-06 13:01:38,3,logs\20260306_130138_713.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (337,313);Loitering: track 11 present 84s;Loitering: track 15 present 78s"
2026-03-06 13:01:39,2,logs\20260306_130139_016.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (342,312);Loitering: track 11 present 85s;Loitering: track 15 present 78s"
2026-03-06 13:01:39,3,logs\20260306_130139_764.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (340,313);Loitering: track 11 present 85s;Loitering: track 15 present 78s"
2026-03-06 13:01:40,2,logs\20260306_130140_125.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (339,313);Loitering: track 11 present 86s;Loitering: track 15 present 79s"
2026-03-06 13:01:40,2,logs\20260306_130140_356.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (341,314);Loitering: track 11 present 86s;Loitering: track 15 present 79s"
2026-03-06 13:01:40,2,logs\20260306_130140_561.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (341,314);Loitering: track 15 present 80s"
2026-03-06 13:01:40,2,logs\20260306_130140_801.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (357,314);Loitering: track 15 present 80s"
2026-03-06 13:01:41,2,logs\20260306_130141_054.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (345,313);Loitering: track 15 present 80s"
2026-03-06 13:01:41,2,logs\20260306_130141_232.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (347,315);Restricted area breach: track 38 at (316,167);Loitering: track 15 present 80s"
2026-03-06 13:01:41,2,logs\20260306_130141_425.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (348,314);Restricted area breach: track 38 at (316,167);Loitering: track 15 present 80s"
2026-03-06 13:01:41,2,logs\20260306_130141_605.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (349,315);Restricted area breach: track 38 at (316,167);Loitering: track 15 present 81s"
2026-03-06 13:01:41,2,logs\20260306_130141_781.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (349,314);Restricted area breach: track 38 at (316,167);Loitering: track 15 present 81s"
2026-03-06 13:01:42,2,logs\20260306_130142_012.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (347,315);Restricted area breach: track 38 at (316,167);Loitering: track 15 present 81s"
2026-03-06 13:01:42,2,logs\20260306_130142_328.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (346,315);Restricted area breach: track 38 at (316,167);Loitering: track 15 present 81s"
2026-03-06 13:01:42,1,logs\20260306_130142_654.jpg,"Restricted area breach: track 15 at (346,313);Loitering: track 15 present 82s"
2026-03-06 13:01:42,2,logs\20260306_130142_888.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (346,313);Restricted area breach: track 38 at (315,166);Loitering: track 15 present 82s"
2026-03-06 13:01:43,2,logs\20260306_130143_179.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (346,314);Restricted area breach: track 38 at (315,166);Loitering: track 15 present 82s"
2026-03-06 13:01:43,2,logs\20260306_130143_386.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (345,314);Restricted area breach: track 38 at (315,165);Loitering: track 15 present 82s"
2026-03-06 13:01:43,2,logs\20260306_130143_593.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (342,315);Restricted area breach: track 38 at (316,166);Loitering: track 15 present 83s"
2026-03-06 13:01:43,1,logs\20260306_130143_761.jpg,"Restricted area breach: track 15 at (341,314);Loitering: track 15 present 83s"
2026-03-06 13:01:43,1,logs\20260306_130143_937.jpg,"Restricted area breach: track 15 at (343,315);Loitering: track 15 present 83s"
2026-03-06 13:01:44,2,logs\20260306_130144_120.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (345,315);Restricted area breach: track 38 at (314,166);Loitering: track 15 present 83s"
2026-03-06 13:01:44,2,logs\20260306_130144_351.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (347,316);Restricted area breach: track 38 at (312,170);Loitering: track 15 present 83s"
2026-03-06 13:01:44,2,logs\20260306_130144_552.jpg,"Suspicious activity: multiple persons detected;Restricted area breach: track 15 at (347,315);Restricted area breach: track 38 at (311,170);Loitering: track 15 present 84s"
2026-03-06 13:01:44,1,logs\20260306_130144_718.jpg,"Restricted area breach: track 15 at (348,314);Loitering: track 15 present 84s"
2026-03-06 13:01:44,1,logs\20260306_130144_877.jpg,"Restricted area breach: track 15 at (348,314);Loitering: track 15 present 84s"
2026-03-06 13:01:45,1,logs\20260306_130145_053.jpg,"Restricted area breach: track 15 at (348,315);Loitering: track 15 present 84s"
2026-03-06 13:01:45,1,logs\20260306_130145_241.jpg,"Restricted area breach: track 15 at (349,315);Loitering: track 15 present 84s"
2026-03-06 13:01:45,1,logs\20260306_130145_625.jpg,"Restricted area breach: track 15 at (347,314);Loitering: track 15 present 84s"
2026-03-06 13:01:45,1,logs\20260306_130145_950.jpg,"Restricted area breach: track 15 at (345,314);Loitering: track 15 present 85s"
2026-03-06 13:01:46,1,logs\20260306_130146_283.jpg,"Restricted area breach: track 15 at (345,313);Loitering: track 15 present 85s"
2026-03-06 13:01:46,1,logs\20260306_130146_517.jpg,"Restricted area breach: track 15 at (345,313);Loitering: track 15 present 86s"
2026-03-06 13:01:46,1,logs\20260306_130146_710.jpg,"Restricted area breach: track 15 at (345,314);Loitering: track 15 present 86s"
2026-03-06 13:01:46,1,logs\20260306_130146_887.jpg,"Restricted area breach: track 15 at (344,313);Loitering: track 15 present 86s"
2026-03-06 13:01:47,1,logs\20260306_130147_072.jpg,"Restricted area breach: track 15 at (344,314);Loitering: track 15 present 86s"
2026-03-06 13:01:47,1,logs\20260306_130147_245.jpg,"Restricted area breach: track 15 at (344,314);Loitering: track 15 present 86s"
2026-03-06 13:01:47,1,logs\20260306_130147_946.jpg,"Restricted area breach: track 15 at (345,313);Loitering: track 15 present 86s"
2026-03-06 13:01:48,1,logs\20260306_130148_256.jpg,"Restricted area breach: track 15 at (345,314);Loitering: track 15 present 87s"
2026-03-06 13:01:48,1,logs\20260306_130148_507.jpg,"Restricted area breach: track 15 at (342,314);Loitering: track 15 present 87s"
2026-03-06 13:01:48,1,logs\20260306_130148_763.jpg,"Restricted area breach: track 15 at (341,313);Loitering: track 15 present 88s"
2026-03-06 13:01:48,1,logs\20260306_130148_994.jpg,"Restricted area breach: track 15 at (342,314);Loitering: track 15 present 88s"
2026-03-06 13:01:49,1,logs\20260306_130149_210.jpg,"Restricted area breach: track 15 at (346,313);Loitering: track 15 present 88s"
2026-03-06 13:01:49,1,logs\20260306_130149_731.jpg,"Restricted area breach: track 15 at (346,314);Loitering: track 15 present 88s"
2026-03-06 13:01:50,1,logs\20260306_130150_069.jpg,"Restricted area breach: track 15 at (346,314);Loitering: track 15 present 89s"
2026-03-06 13:01:50,1,logs\20260306_130150_361.jpg,"Restricted area breach: track 15 at (345,314);Loitering: track 15 present 89s"
2026-03-06 13:01:50,1,logs\20260306_130150_694.jpg,"Restricted area breach: track 15 at (346,314);Loitering: track 15 present 90s"
2026-03-06 13:01:50,1,logs\20260306_130150_945.jpg,"Restricted area breach: track 15 at (346,314);Loitering: track 15 present 90s"
2026-03-06 13:01:51,1,logs\20260306_130151_212.jpg,"Restricted area breach: track 15 at (345,314);Loitering: track 15 present 90s"
2026-03-06 13:01:51,1,logs\20260306_130151_395.jpg,"Restricted area breach: track 15 at (345,314);Loitering: track 15 present 90s"
2026-03-06 13:01:51,1,logs\20260306_130151_561.jpg,"Restricted area breach: track 15 at (345,314);Loitering: track 15 present 91s"
2026-03-06 13:01:51,1,logs\20260306_130151_725.jpg,"Restricted area breach: track 15 at (345,314);Loitering: track 15 present 91s"
2026-03-06 13:01:51,1,logs\20260306_130151_906.jpg,"Restricted area breach: track 15 at (345,314);Loitering: track 15 present 91s"
2026-03-06 13:01:52,1,logs\20260306_130152_073.jpg,"Restricted area breach: track 15 at (345,314);Loitering: track 15 present 91s"
2026-03-06 13:01:52,1,logs\20260306_130152_243.jpg,"Restricted area breach: track 15 at (345,314);Loitering: track 15 present 91s"
